# it strain shortening ε_f δT D θ θc
171 2.764253e-01 2.415098e+01 1.422842e+01 1.443802e+02 1.429689e+03 6.488859e+01 6.502496e+01
172 2.778600e-01 2.425971e+01 1.420328e+01 1.443682e+02 1.433152e+03 6.495170e+01 6.508795e+01
173 2.792922e-01 2.436811e+01 1.417930e+01 1.443491e+02 1.436545e+03 6.501459e+01 6.515071e+01
174 2.807219e-01 2.447616e+01 1.415318e+01 1.443229e+02 1.440106e+03 6.507726e+01 6.521326e+01
175 2.821492e-01 2.458388e+01 1.414092e+01 1.442896e+02 1.442429e+03 6.513970e+01 6.527558e+01
176 2.835740e-01 2.469126e+01 1.410385e+01 1.442499e+02 1.447102e+03 6.520193e+01 6.533767e+01
177 2.849963e-01 2.479830e+01 1.409773e+01 1.442029e+02 1.448817e+03 6.526393e+01 6.539955e+01
178 2.864163e-01 2.490500e+01 1.405475e+01 1.441604e+02 1.454083e+03 6.532571e+01 6.546121e+01
179 2.878337e-01 2.501137e+01 1.404861e+01 1.441222e+02 1.455772e+03 6.538727e+01 6.552264e+01
180 2.892488e-01 2.511741e+01 1.400556e+01 1.440785e+02 1.461035e+03 6.544861e+01 6.558386e+01
181 2.906614e-01 2.522311e+01 1.399951e+01 1.440281e+02 1.462698e+03 6.550973e+01 6.564485e+01
182 2.920715e-01 2.532849e+01 1.395649e+01 1.439726e+02 1.467965e+03 6.557063e+01 6.570563e+01
183 2.934792e-01 2.543353e+01 1.395033e+01 1.439103e+02 1.469536e+03 6.563132e+01 6.576619e+01
184 2.948845e-01 2.553824e+01 1.390694e+01 1.438430e+02 1.474736e+03 6.569178e+01 6.582653e+01
185 2.962873e-01 2.564262e+01 1.390070e+01 1.437691e+02 1.476277e+03 6.575203e+01 6.588665e+01
186 2.976877e-01 2.574668e+01 1.385714e+01 1.437012e+02 1.481430e+03 6.581207e+01 6.594656e+01
187 2.990856e-01 2.585041e+01 1.385086e+01 1.436369e+02 1.482925e+03 6.587189e+01 6.600626e+01
